id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,imageUrl
12956,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011,Sports,ADIDAS Men Sports Blue Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/3a9f62b28cc78e42ffc030e179f8a438_images.jpg
29317,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012,Casual,ADIDAS Unisex Blue Backpack,http://assets.myntassets.com/v1/images/style/properties/3892cb9dff0774f694ea34308089f19d_images.jpg
17418,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO ENTICER Men Black Analogue Watch BS112,http://assets.myntassets.com/v1/images/style/properties/d2c51e11e302a66c19404b878b89258d_images.jpg
47368,Women,Accessories,Bags,Handbags,Brown,Summer,2015,Casual,Baggit Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Brown-Bag_6b49e42c5b0c732f17bf454a6ed25a78_images.jpg
13884,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers Men Check Black Shirts,http://assets.myntassets.com/v1/images/style/properties/42a205d41cbc445ed70f474ed4998964_images.jpg
19582,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,United Colors of Benetton Men Printed Grey TShirt,http://assets.myntassets.com/v1/images/style/properties/255daaace4d0099d51f7de22e7cedcbd_images.jpg
48320,Women,Accessories,Jewellery,Bracelet,Silver,Winter,2012,Casual,Pitaraa Silver Omelette Thin Bracelet,http://assets.myntassets.com/v1/images/style/properties/e3d6cb0e7317d4f11dd66f6b88291da9_images.jpg
9007,Women,Accessories,Bags,Handbags,Silver,Winter,2015,Casual,Murcia Women Silver Black Purse Silver Handbags,http://assets.myntassets.com/v1/images/style/properties/d09964022188d673f03b5b115c9e47b6_images.jpg
6873,Women,Apparel,Dress,Dresses,Black,Summer,2011,Casual,Forever New Women's Top Black Dress,http://assets.myntassets.com/v1/images/style/properties/e5da26ddf18c9b985c5609f0baca8048_images.jpg
18450,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017,Casual,Ed Hardy Life Love & Luck by Christian Audigier for Women Perfume,http://assets.myntassets.com/v1/images/style/properties/3322c8321e6ac84429057df99b267669_images.jpg
29125,Women,Accessories,Eyewear,Sunglasses,White,Winter,2016,Casual,Vogue Women White Sunglasses,http://assets.myntassets.com/v1/images/style/properties/9f4e03cbd7c16ee4a0c6c6a8ff166c49_images.jpg
26951,Women,Apparel,Topwear,Tshirts,Teal,Summer,2012,Casual,Jealous 21 Women Printed Teal T-shirt,http://assets.myntassets.com/v1/images/style/properties/8661e9c00b03eafaf8f718a1ed058c5c_images.jpg
27883,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Scullers For Her Women Pink Shirt,http://assets.myntassets.com/v1/images/style/properties/678a1d2dfc786e7b0ed966a151d5ca92_images.jpg
30834,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Fabindia Women Blue Kurta,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Blue-Kurta_d3a2356bf545c420dbe6870bc5834efc_images.jpg
29919,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Police Men Black Dial Chronograph Watch PL12699JS-02,http://assets.myntassets.com/v1/images/style/properties/Police-Men-Black-Chronograph-Dial-Watch_3f4a959644fffdb92a258fd14ac4a39b_images.jpg
42428,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012,Ethnic,Aurelia Women Brown & Orange Kurta,http://assets.myntassets.com/v1/images/style/properties/2f660848a91c238cbaa44f9f01e65a26_images.jpg
12358,Men,Apparel,Topwear,Shirts,Cream,Fall,2011,Formal,Reid & Taylor Men Solid Cream Shirts,http://assets.myntassets.com/v1/images/style/properties/61cb9703bb506a0b9671988c015ac432_images.jpg
48112,Women,Accessories,Belts,Belts,Brown,Summer,2012,Casual,Fossil Women Brown Belt,http://assets.myntassets.com/v1/images/style/properties/6e0e3cadb479ef0bcc1e7b328e14fdd7_images.jpg
9235,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Mark Taylor Men Plain Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/1f284f26ca5c625921b49c01b0089ccc_images.jpg
14893,Women,Accessories,Accessories,Travel Accessory,Blue,Summer,2011,Casual,United Colors of Benetton Women Solid Blue Bags,http://assets.myntassets.com/v1/images/style/properties/ce7a82b5bff5ddefe718d8aea080c7d7_images.jpg
15941,Men,Accessories,Belts,Belts,Black,Fall,2011,Casual,Turtle Men Leather Black Belts,http://assets.myntassets.com/v1/images/style/properties/c7918d7e238e8a7c735d5f3adfaeb78f_images.jpg
53768,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Puma Men Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Blue-T-shirt_b9642574a453cdfbae1f58e468187928_images.jpg
21348,Men,Accessories,Eyewear,Sunglasses,Silver,Winter,2016,Casual,Pal Zileri Men Casual Metal Frame Sunglasses,http://assets.myntassets.com/v1/images/style/properties/7d9d9ce41e8d57949ccc350e9cd699de_images.jpg
59252,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Titan Men White Dial Automatic Watch NB9365SL01,http://assets.myntassets.com/v1/images/style/properties/Titan-Men-White-Watch_4a096c721912e73a43fff73398626a2a_images.jpg
6619,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Men's Boris White Shoe,http://assets.myntassets.com/v1/images/style/properties/2aacd81da075c8d9cb891276bd9dbc9e_images.jpg
54915,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012,Casual,Do u speak Cream Men T-shirt,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-Off-White-Men-T-shirt_61eae1ea7af11b36fa4ed14a9f99f234_images.jpg
50589,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016,Casual,Chromozome Men Navy Blue Briefs,http://assets.myntassets.com/v1/images/style/properties/59d86dcc7301f53b5b3e963148ed7f5f_images.jpg
42870,Women,Accessories,Bags,Handbags,Purple,Summer,2012,Casual,French Connection Women Purple Handbag,http://assets.myntassets.com/v1/images/style/properties/65e0186e6f5cc9c636f5a724461328e5_images.jpg
18206,Men,Accessories,Headwear,Caps,Black,Fall,2011,Casual,Manchester United Men Solid Black Cap,http://assets.myntassets.com/v1/images/style/properties/ea8233bb58cd14966d58903798d6acbc_images.jpg
54129,Women,Footwear,Shoes,Heels,Beige,Winter,2012,Casual,Rocia Women Beige Flats,http://assets.myntassets.com/v1/images/style/properties/9f2acc54981dd59cff1ff4be9f0cc91f_images.jpg
23847,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,ADIDAS Men White Duramo 3 Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/8b1c19f33a7ab230c7b37aa9e6996f71_images.jpg
48576,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012,Casual,Revv Men Steel Bracelet,http://assets.myntassets.com/v1/images/style/properties/4ca7b866daa3c0c62dcd4415a70ba01a_images.jpg
9651,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Indigo Nation Men Checks Green Shirts,http://assets.myntassets.com/v1/images/style/properties/85a672861b73e66b706c36c53bf17166_images.jpg
8783,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Indigo Nation Men Bling PC Red Shirt,http://assets.myntassets.com/v1/images/style/properties/c5042fbf31ee45fb5f928c608dc38936_images.jpg
4972,Men,Apparel,Topwear,Shirts,Green,Summer,2011,Casual,Gini and Jony Boy's Kangaroo Green White Kidswear,http://assets.myntassets.com/v1/images/style/properties/1444d5d46afd24d8b02cfa41cc402b50_images.jpg
38601,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Nike Men Printed Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/3b6ba277e7ff2c5760bd90c3d5c464ac_images.jpg
45269,Men,Accessories,Watches,Watches,Black,Summer,2017,Casual,CASIO Youth Series Digital Men Black Small Dial Digital Watch W-210-1CVDF I065,http://assets.myntassets.com/assets/images/45269/2018/3/2/11519971005835-Casio-Youth-Digital-Men-Black-Small-Dial-Digital-Watch-I065-W-210-1CVDF-8321519971005729-1.jpg
11985,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Fila Men Glow Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/4bfce78151c396213aa4ce1ad204468b_images.jpg
59636,Women,Apparel,Saree,Sarees,Sea Green,Fall,2012,Ethnic,FNF Sea Green Collection For Wedding Sari,http://assets.myntassets.com/v1/images/style/properties/FNF-Pink---Green-Collection-For-Wedding-Sari_3ca2c40f68f32302fcc91da027a5ec23_images.jpg
15519,Men,Footwear,Flip Flops,Flip Flops,Brown,Fall,2011,Casual,Rockport Men Jelba Brown Flip Flops,http://assets.myntassets.com/v1/images/style/properties/1d16b7a631810087d206ebcc2af4bcea_images.jpg
10857,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Wrangler Men Rider Striper Polo White T-Shirts,http://assets.myntassets.com/v1/images/style/properties/0dc1b1d7f865d06c674a7cdd79a0fb02_images.jpg
10259,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011,Formal,John Miller Men Reglur Black Trousers,http://assets.myntassets.com/v1/images/style/properties/f65d3cb6d44062c1d10bbb1fc6662ad6_images.jpg
53902,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Kiara Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/KIARA-Women-Brown-Handbag_7ea76a5eb5e306eb2139fc4eeb1dd572_images.jpg
38433,Women,Accessories,Bags,Mobile Pouch,Green,Summer,2012,Casual,Baggit Women Green Mobile Pouch,http://assets.myntassets.com/v1/images/style/properties/63db367d013158c0913c1a54006e8318_images.jpg
40529,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Titan Women White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/ffc9598b1e94bff82942673c1a3bb641_images.jpg
59404,Women,Apparel,Topwear,Tops,Blue,Fall,2012,Casual,Tokyo Talkies Women Blue Top,http://assets.myntassets.com/v1/images/style/properties/Tokyo-Talkies-Women-Blue-Top_27a7cfa009105155b58792318967328c_images.jpg
25982,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017,Casual,J. DEL POZO Women In White Perfume 100 ml,http://assets.myntassets.com/assets/images/25982/2017/9/16/11505544699779-JDel-Pozo-In-White-Women-Perfume-8581505544700085-1.jpg
44189,Women,Footwear,Flip Flops,Flip Flops,Pink,Winter,2012,Casual,iPanema Women Pink Flip Flops,http://assets.myntassets.com/v1/images/style/properties/e3361edd25f563df9fbd726877dd413d_images.jpg
24850,Men,Accessories,Belts,Belts,Brown,Summer,2012,Formal,Indigo Nation Men Formal Brown Belts,http://assets.myntassets.com/v1/images/style/properties/319fda051993c59afd7733c81f1fe74e_images.jpg
23249,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal,Arrow Men Formal Black Shoes,http://assets.myntassets.com/v1/images/style/properties/ae9b19f9e5b20995dd206e0400b2dbce_images.jpg
18808,Men,Accessories,Belts,Belts,Navy Blue,Summer,2011,Casual,Peter England Men Casual Navy Blue Belt,http://assets.myntassets.com/v1/images/style/properties/f738249673da002d005bb3df98aa19ba_images.jpg
51669,Men,Accessories,Eyewear,Sunglasses,Silver,Winter,2016,Casual,Louis Philippe Men Grey Sunglasses,http://assets.myntassets.com/v1/image/style/properties/51669/Louis-Philippe-Men-Grey-Sunglasses_1_c75b3dc92d6a6aff6266a8b4aa6b111f.jpg
3965,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,Jealous 21 Women White Sleeveless Top,http://assets.myntassets.com/v1/images/style/properties/a953166dfe7afbf8aafd557a1136dc46_images.jpg
29773,Men,Apparel,Topwear,Shirts,Green,Summer,2012,Casual,Wrangler Men Green Striped Shirt,http://assets.myntassets.com/v1/images/style/properties/4f71fdaa2c5525b17889355b506f4fcb_images.jpg
48744,Men,Accessories,Jewellery,Bangle,Steel,Summer,2015,Casual,Revv Men Steel Bangle,http://assets.myntassets.com/v1/images/style/properties/a4913e2a3323327ef224e634f48a857c_images.jpg
17840,Men,Footwear,Shoes,Sports Shoes,Red,Fall,2011,Sports,Nike Men Air Quick Handle Red Sports Shoe,http://assets.myntassets.com/v1/images/style/properties/c481346a8ed1ce44ec54b459af7de08a_images.jpg
9463,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,John Miller Men White Shirt,http://assets.myntassets.com/v1/images/style/properties/d072eb974267faa980a5b503b57ffe29_images.jpg
18034,Women,Accessories,Bags,Handbags,Beige,Winter,2015,Casual,Lino Perros Women Solid Beige Handbag,http://assets.myntassets.com/v1/images/style/properties/24297ac545ea122a3c333be495b7b5cd_images.jpg
16992,Women,Accessories,Belts,Belts,Black,Summer,2011,Casual,Puma Women Dizzy  Black Belt,http://assets.myntassets.com/v1/images/style/properties/cbb9a5395615600720954d56a002755c_images.jpg
3159,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Nike Men's Air Max Moto White Blue Shoe,http://assets.myntassets.com/v1/images/style/properties/538e095d6e2d1fe70731f5a14c154f2a_images.jpg
49696,Men,Free Items,Free Gifts,Ties,Blue,Summer,2012,Formal,Park Avenue Blue Patterned Tie,http://assets.myntassets.com/v1/images/style/properties/bd05aa349b14554591eae36bb48ac733_images.jpg
14858,Women,Accessories,Wallets,Wallets,Red,Summer,2011,Casual,United Colors of Benetton Women Solid Red Wallets,http://assets.myntassets.com/v1/images/style/properties/a988e2db84a21293fb9597b3a3bc0348_images.jpg
33646,Men,Footwear,Sandal,Sandals,Black,Summer,2012,Casual,Lotto Men Ridge Black Sandals,http://assets.myntassets.com/v1/images/style/properties/affe3aa43d16e7d72433a0a2d82cfc9d_images.jpg
57303,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,Rocia Women Brown Wedges,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Brown-Sandals_3a40e00dee9152dc562fe36fca7553cc_images.jpg
11516,Women,Footwear,Shoes,Heels,Black,Winter,2015,Casual,Catwalk Women Lifestyle Black Heels,http://assets.myntassets.com/v1/images/style/properties/8dfd8801f1cdaa6b3a815f6f97f6dac7_images.jpg
41266,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,Arrow Men Brown Wallet,http://assets.myntassets.com/v1/images/style/properties/716d324f6205e0013f19ce90a73cf72e_images.jpg
20251,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Wrangler Men Heavy Grey Tshirt,http://assets.myntassets.com/v1/images/style/properties/2f9629f9059f8124c582c4aca13f64b9_images.jpg
14064,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Flying Machine Men Pack of 2 Stripes Red Blue Tshirts,http://assets.myntassets.com/v1/images/style/properties/92d24a8ca7434697dd67e7c57bfefade_images.jpg
44714,Men,Footwear,Flip Flops,Flip Flops,Maroon,Summer,2012,Casual,Lotto Men Maroon Juve Flip Flop,http://assets.myntassets.com/v1/images/style/properties/02d77ac6bf8e51ea28378b0f1bfd7e00_images.jpg
5433,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Nike Men's Speed Fury Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/d239ef6926e4717a238faba074bb369a_images.jpg
52671,Men,Accessories,Watches,Watches,Navy Blue,Winter,2016,Casual,Morellato Men Navy Blue Watch,http://assets.myntassets.com/v1/images/style/properties/Morellato-Men-Navy-Blue-Watch_4ad3b02c33059d8b1b19a35669773445_images.jpg
59299,Men,Apparel,Topwear,Shirts,Blue,Fall,2012,Casual,U.S. Polo Assn. Men Striped Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/US-Polo-Assn-Men-Striped-Blue-Shirt_38cb59ca2ee59260900514765132a7e9_images.jpg
49837,Women,Footwear,Flip Flops,Flip Flops,Blue,Winter,2012,Casual,iPanema Women Blue Flip Flops,http://assets.myntassets.com/v1/images/style/properties/7a1e785e8f20a59d8262680cfc1bc808_images.jpg
16733,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2011,Casual,Lotto Men Earth Black Slipper,http://assets.myntassets.com/v1/images/style/properties/c409e1086cf84af1e6f56d7899e762f8_images.jpg
7364,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Men's Brown casual Shoe,http://assets.myntassets.com/v1/images/style/properties/e1f82da932e688fe0f59740369c59b97_images.jpg
34463,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,ADIDAS Unisex Black Backpack,http://assets.myntassets.com/v1/images/style/properties/45f5e0f8c40e5d991b01139350eeb058_images.jpg
47191,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Franco Leone Men Black Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/81cf8c19e59aa21dd516d55a44f49a35_images.jpg
27848,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Scullers For Her Navy Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/Scullers-For-Her-Navy-Blue-T-shirt_56f07e32d99ec5e5474b65264e544103_images.jpg
31111,Boys,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Gini and Jony Boys Solid Black Jeans,http://assets.myntassets.com/v1/images/style/properties/50aba4c7dbee879034bee18e8fa647f1_images.jpg
55454,Women,Personal Care,Lips,Lipstick,Burgundy,Spring,2017,Casual,Revlon Velvet Touch Royal Burgundy Lipstick 96,http://assets.myntassets.com/v1/images/style/properties/Revlon-Velvet-Touch-Royal-Burgundy-Lipstick-96_8364f7651072ddedacc16a8acad52be2_images.jpg
12393,Men,Accessories,Socks,Socks,Black,Summer,2016,Formal,Reid & Taylor Men Solid Black Socks,http://assets.myntassets.com/v1/images/style/properties/c569d8aaa255bdb321a512effb457855_images.jpg
13241,Men,Apparel,Topwear,Jackets,White,Fall,2011,Casual,Palm Tree Kids Boys Solid White Jackets,http://assets.myntassets.com/v1/images/style/properties/5da23ec8638584a1576b3cd09318390a_images.jpg
54586,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Sushilas Women Printed Green Kurta,http://assets.myntassets.com/v1/images/style/properties/Sushilas-Women-Printed-Green-Kurta_758e45b2970842513efaae8fdd8a4581_images.jpg
27074,Women,Footwear,Shoes,Flats,Blue,Winter,2015,Casual,Catwalk Women Blue Casual Flats,http://assets.myntassets.com/v1/images/style/properties/1dbabb93c7e0219a6ef095bb9317990b_images.jpg
2616,Women,Footwear,Shoes,Flats,Gold,Fall,2010,Sports,Carlton London Women Gold Wedge Sandal,http://assets.myntassets.com/v1/images/style/properties/9dc47ec74ce6e5a62d67cbcdbd89898d_images.jpg
43531,Women,Apparel,Topwear,Tops,Off White,Summer,2012,Casual,French Connection Women Off White Top,http://assets.myntassets.com/v1/images/style/properties/b8ce32e91586eb7d256b5da18a8fb5db_images.jpg
46271,Women,Apparel,Dress,Dresses,Blue,Summer,2012,Casual,109F Blue A-Line Dress,http://assets.myntassets.com/v1/images/style/properties/54bf106056279c1e825094366347668d_images.jpg
35783,Women,Footwear,Shoes,Heels,Turquoise Blue,Summer,2012,Casual,Enroute Women Turquoise Blue Flats,http://assets.myntassets.com/v1/images/style/properties/4a41f184d3e88f812dc257f20d9e4846_images.jpg
7156,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers Men Black Check Shirt,http://assets.myntassets.com/v1/images/style/properties/c9748ec8d7ce34ecbc57c1a0e3cc28cd_images.jpg
22734,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011,Sports,Nike Women Grey Lunarglide +3 Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/a76c2bf247061dd389cf6ce4d8212dae_images.jpg
8922,Men,Accessories,Belts,Belts,White,Fall,2011,Casual,Puma Men Cat  White Belt,http://assets.myntassets.com/v1/images/style/properties/9b2e2a73312762930014e7478aead669_images.jpg
16501,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011,Casual,Locomotive Men Printed Brown TShirt,http://assets.myntassets.com/v1/images/style/properties/e8c71bfe20e87920a41403a43c447452_images.jpg
50314,Men,Accessories,Ties,Ties,Brown,Summer,2012,Formal,Park Avenue Men Brown Tie,http://assets.myntassets.com/v1/images/style/properties/d0f66b9950ee0f818f8903b92f627daa_images.jpg
34651,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2012,Sports,Fila Women Top Fuel Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/36a0eb09cbb983a3b0b1102e24e36391_images.jpg
6084,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,UCB Men's Johny Collar With Two Tone White T-shirt,http://assets.myntassets.com/v1/images/style/properties/ae3130f6a3d40667cf47cccab2431f97_images.jpg
19549,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,United Colors of Benetton Men Solid Grey Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/88f26429910914fd8b5e15bce04d6e5f_images.jpg
49239,Men,Accessories,Headwear,Caps,White,Fall,2012,Casual,Arrow Men White Cap,http://assets.myntassets.com/v1/images/style/properties/Arrow-Men-White-Cap_aca68ecf9108eb2ee6c6d7d9dc02042a_images.jpg
31323,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Aurelia Women Printed Red Kurta,http://assets.myntassets.com/v1/images/style/properties/a2cce2bf1bf63a510e07a50022f9d2da_images.jpg
43703,Women,Accessories,Jewellery,Jewellery Set,Red,Summer,2012,Casual,Royal Diadem Red Earring & Pendant Set,http://assets.myntassets.com/v1/images/style/properties/9733239e50df24fc8fe9f8b515b72e26_images.jpg
13073,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012,Casual,Numero Uno Men White Shoes,http://assets.myntassets.com/v1/images/style/properties/26e93a4246e479e84c16a0ae547d2158_images.jpg
57131,Women,Apparel,Topwear,Tops,Teal,Summer,2012,Casual,Elle Women Teal Top,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Olive-Blue-Top_cd646ee8c25d177b2b5e22791bca5ca8_images.jpg
40186,Women,Apparel,Topwear,Kurtis,Black,Summer,2012,Ethnic,Mumbai Slang Women Pink & Black Kurti,http://assets.myntassets.com/v1/images/style/properties/08a4b6bd0ce8b50667afaaded56c4717_images.jpg
58945,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017,Casual,Taylor of London Women White Satin Perfume,http://assets.myntassets.com/v1/images/style/properties/Taylor-of-London-Women-White-Satin-Perfume_2b376d047c836c579b43732bdb4281f0_images.jpg
33474,Women,Accessories,Belts,Belts,Blue,Summer,2012,Casual,Baggit Women Chotu Dum Blue Belt,http://assets.myntassets.com/v1/images/style/properties/7cafa50ded6d7488ffad4f542e03ac10_images.jpg
59897,Women,Apparel,Dress,Dresses,Yellow,Fall,2012,Casual,Femella Women Yellow Dress,http://assets.myntassets.com/v1/images/style/properties/Femella-Women-Yellow-Dress_3d227e50c7848fd7a20a306189f9039b_images.jpg
11724,Women,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Lee Women Check Red Shirts,http://assets.myntassets.com/v1/images/style/properties/aa51b226cd0482361144698b06bb2ada_images.jpg
5601,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2011,Casual,Nike Men's Splash Thong Yellow Black Flip Flop,http://assets.myntassets.com/v1/images/style/properties/31cec799c74c62b9785cc809953ae766_images.jpg
20063,Women,Accessories,Mufflers,Mufflers,Black,Fall,2011,Casual,United Colors Of Benetton Women Black Muffler,http://assets.myntassets.com/v1/images/style/properties/ced627e0f9bf6a7499a80f9bb4d6957b_images.jpg
53591,Men,Free Items,Free Gifts,Free Gifts,White,Winter,2016,Casual,Q&Q Men White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-White-Dial-Watch_c1f108a09b69a5333dadd64b8ac5f0eb_images.jpg
58179,Women,Accessories,Bags,Handbags,Blue,Summer,2012,Casual,Rocky S Women Blue Handbag,http://assets.myntassets.com/v1/images/style/properties/Rocky-S-Women-Navy-Blue-Handbag_4cf929ebebb81d77fd9698020b8a2cc5_images.jpg
39972,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2013,Casual,GAS Men Grey Campus Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/GAS-Men-Casual-Shoes_b877c388a1212f0886ad1cb52e5c03fb_images.jpg
15384,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2013,Casual,Filac Men Hawai Black Slippers,http://assets.myntassets.com/v1/images/style/properties/16166d165fed7105e5d1ac7c060703c7_images.jpg
52443,Women,Apparel,Loungewear and Nightwear,Nightdress,Green,Winter,2015,Casual,Red Rose White & Green Nightdress,http://assets.myntassets.com/v1/images/style/properties/Red-Rose-White---Green-Nightdress_b9ade01f805fa761f709eda9a04965b9_images.jpg
41868,Men,Footwear,Sandal,Sandals,Turquoise Blue,Summer,2015,Casual,Estd. 1977 Men Turquoise Blue Sandals,http://assets.myntassets.com/v1/images/style/properties/c6ee9c292ad6c05a9f0df2cf33de7dd7_images.jpg
36106,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,OTLS Men Laurel Black Wallet,http://assets.myntassets.com/v1/images/style/properties/849742ec275dd64e43469d1a11f20b1a_images.jpg
23282,Men,Accessories,Watches,Watches,Off White,Winter,2016,Casual,Maxima Men Off White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Maxima-Ssteele-Men-White-Watch00a0ea09f05c09b0d673ed509315d31c_images.jpg
34235,Men,Apparel,Topwear,Tshirts,Cream,Summer,2013,Casual,Proline Men Cream-Coloured Polo T-Shirt,http://assets.myntassets.com/v1/images/style/properties/01e1973738e23caaedbf176245af553f_images.jpg
46615,Women,Footwear,Shoes,Heels,Red,Winter,2012,Casual,Catwalk Women Red Flats,http://assets.myntassets.com/v1/images/style/properties/8c496e85f70eeb3c63e5a68fb1500f55_images.jpg
19911,Unisex,Accessories,Bags,Messenger Bag,Grey,Winter,2015,Casual,Wildcraft Unisex Grey Printed Messenger Bag,http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Unisex-Outdoor-Jinx-Grey-Bag_4676a6bac7ccdde9216aa50c23cc4295_images.jpg
7532,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,Nike Men's Encourage Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/057cfed92083e985d6dfc6fde95f6299_images.jpg
22350,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,John Players Men Check Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/246ce1a949142a850ad580a014831782_images.jpg
16165,Men,Footwear,Shoes,Casual Shoes,Tan,Fall,2011,Casual,Enroute Men Leather Brown Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/b3ead7db8f3572f146a7d807742b9f43_images.jpg
2040,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,ADIDAS Mens Fire White Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/6e2f96d8c460a9c1434e610f7cb6db85_images.jpg
30695,Women,Footwear,Shoes,Flats,Bronze,Winter,2012,Casual,Catwalk Women Bronze toned Sandals,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Casual-Brown-Sandals_59455438ca287eef7a3bffc3ee185dae_images.jpg
43367,Women,Footwear,Shoes,Flats,Black,Summer,2012,Casual,Reebok Women Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/a15c48c3e83270df6c47a1f3bc40481b_images.jpg
13417,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Solid Blue Shirts,http://assets.myntassets.com/v1/images/style/properties/1e59e6b2262a10894b5a829ca4a8441b_images.jpg
